Time,Bx (µT),By (µT),Bz (µT),Vx,Vy,Vz
1757633148.2685077,-111.296,-89.792,-179.158,-15,-11,-20
1757633151.3418357,-111.26700000000001,-89.08199999999998,-171.193,-15,-11,-19
1757633154.413535,-111.19300000000001,-88.953,-163.02300000000002,-15,-11,-18
1757633157.4887853,-111.167,-88.72999999999999,-154.43099999999998,-15,-11,-17
1757633160.5645576,-111.48299999999999,-88.46000000000001,-145.69899999999998,-15,-11,-16
1757633163.637084,-111.16999999999999,-88.26299999999999,-137.57999999999998,-15,-11,-15
1757633166.6925898,-111.19599999999998,-88.43099999999998,-128.76500000000001,-15,-11,-14
1757633169.77899,-111.11399999999999,-88.072,-120.36200000000001,-15,-11,-13
1757633172.8373895,-110.81500000000001,-87.40599999999999,-112.026,-15,-11,-12
1757633175.9087079,-111.01400000000001,-87.286,-102.99000000000001,-15,-11,-11
1757633178.982287,-110.896,-87.196,-94.392,-15,-11,-10
1757633182.0573804,-111.005,-86.84100000000001,-86.49900000000001,-15,-11,-9
1757633185.1196234,-110.90800000000002,-86.605,-77.64500000000001,-15,-11,-8
1757633188.1958313,-110.875,-86.27999999999999,-69.28900000000002,-15,-11,-7
1757633191.2565184,-111.01699999999998,-86.111,-60.782000000000004,-15,-11,-6
1757633194.3319287,-110.85999999999999,-85.69800000000001,-52.419,-15,-11,-5
1757633197.3905983,-110.582,-85.53600000000002,-43.765,-15,-11,-4
1757633200.465816,-110.61800000000001,-85.58099999999999,-35.477,-15,-11,-3
1757633203.545426,-110.67,-85.169,-26.643999999999995,-15,-11,-2
1757633206.608237,-110.68299999999999,-84.70700000000002,-17.409999999999997,-15,-11,-1
1757633209.6677902,-110.574,-84.80100000000002,-9.376999999999999,-15,-11,0
1757633212.7428794,-110.56199999999998,-84.68199999999999,-2.2210000000000005,-15,-11,1
1757633215.8022385,-110.13300000000001,-84.50200000000001,4.916,-15,-11,2
1757633218.7694135,-98.38000000000001,-84.048,12.839999999999998,-15,-11,3
1757633221.8482432,-110.16699999999999,-83.93299999999999,20.843,-15,-11,4
1757633224.9066925,-110.006,-83.748,28.365,-15,-11,5
1757633227.8850873,-98.96000000000001,-83.26199999999999,36.238,-15,-11,6
1757633230.9456742,-109.85499999999999,-83.29800000000002,45.103,-15,-11,7
1757633234.022715,-109.78999999999999,-82.93699999999998,54.644000000000005,-15,-11,8
1757633237.0828493,-109.922,-82.738,63.023,-15,-11,9
1757633240.0575156,-91.98499999999999,-82.29499999999999,71.391,-15,-11,10
1757633243.1166036,-109.96,-81.884,80.10499999999999,-15,-11,11
1757633246.0977175,-98.227,-81.922,89.523,-15,-11,12
1757633249.1547875,-109.622,-81.756,97.518,-15,-11,13
1757633252.2303183,-109.28899999999999,-81.48599999999999,106.34700000000001,-15,-11,14
1757633255.302673,-109.65500000000002,-81.06200000000001,115.3,-15,-11,15
1757633258.378838,-109.229,-80.88,123.655,-15,-11,16
1757633261.438288,-109.34,-80.56,132.98899999999998,-15,-11,17
1757633264.5091937,-109.114,-80.352,141.584,-15,-11,18
1757633267.584638,-109.07599999999998,-80.04299999999999,149.99,-15,-11,19
1757633270.65739,-109.33899999999998,-79.55600000000001,158.85700000000003,-15,-11,20
1757633273.7293696,-110.97799999999998,-83.342,-179.746,-15,-10,-20
1757633276.8065057,-111.08500000000001,-82.912,-171.424,-15,-10,-19
1757633279.8786716,-110.80699999999999,-82.638,-163.227,-15,-10,-18
1757633282.9384155,-111.215,-82.572,-154.67,-15,-10,-17
1757633286.009057,-110.80699999999999,-82.17099999999999,-145.94400000000002,-15,-10,-16
1757633289.0837238,-110.91199999999999,-81.917,-137.38400000000001,-15,-10,-15
1757633292.1433866,-110.494,-81.79400000000001,-129.314,-15,-10,-14
1757633295.120013,-98.393,-81.943,-120.50100000000002,-15,-10,-13
1757633298.1994746,-110.16499999999999,-81.145,-111.679,-15,-10,-12
1757633301.2592232,-110.26500000000001,-80.77700000000002,-103.29900000000002,-15,-10,-11
1757633304.335192,-110.319,-80.537,-95.008,-15,-10,-10
1757633307.3993301,-110.405,-80.41400000000002,-86.076,-15,-10,-9
1757633310.4737942,-110.247,-80.08,-77.71000000000001,-15,-10,-8
1757633313.5452347,-110.50699999999999,-79.802,-69.03399999999999,-15,-10,-7
1757633316.6047714,-110.446,-79.53199999999998,-60.976,-15,-10,-6
1757633319.682286,-110.525,-79.247,-51.848,-15,-10,-5
1757633322.7454605,-110.503,-79.043,-42.932,-15,-10,-4
1757633325.8076625,-109.90899999999999,-78.91400000000002,-35.199,-15,-10,-3
1757633328.7831442,-98.798,-78.52799999999999,-26.273000000000003,-15,-10,-2
1757633331.847424,-109.977,-77.977,-17.647,-15,-10,-1
1757633334.9253845,-110.109,-77.724,-10.067,-15,-10,0
1757633337.9901202,-110.15599999999999,-77.451,-1.9430000000000003,-15,-10,1
1757633341.0543783,-110.08800000000001,-77.34200000000001,6.23,-15,-10,2
1757633344.1283224,-109.939,-76.97999999999999,14.753999999999996,-15,-10,3
1757633347.1929057,-110.10500000000002,-76.844,23.069000000000003,-15,-10,4
1757633350.2709327,-110.253,-76.02099999999999,32.011,-15,-10,5
1757633353.3362935,-109.997,-75.91900000000001,40.172000000000004,-15,-10,6
1757633356.4101305,-109.931,-75.849,48.458999999999996,-15,-10,7
1757633359.4668264,-110.01100000000001,-75.62800000000001,57.392999999999994,-15,-10,8
1757633362.5426888,-110.074,-75.532,65.59299999999999,-15,-10,9
1757633365.6043806,-109.718,-75.337,74.44500000000001,-15,-10,10
1757633368.6804078,-109.38700000000001,-74.833,82.755,-15,-10,11
1757633371.7532666,-109.66,-74.704,91.023,-15,-10,12
1757633374.8188705,-109.68900000000001,-74.365,99.18599999999999,-15,-10,13
1757633377.8925009,-109.675,-74.27700000000002,107.423,-15,-10,14
1757633380.9653857,-109.81700000000001,-73.981,116.131,-15,-10,15
1757633384.0249834,-109.732,-73.67399999999999,125.20599999999999,-15,-10,16
1757633387.002249,-98.38500000000002,-73.066,133.626,-15,-10,17
1757633390.0778944,-109.35900000000001,-73.068,142.05799999999996,-15,-10,18
1757633393.1340334,-109.13000000000002,-72.726,150.725,-15,-10,19
1757633396.208423,-108.951,-72.375,159.49099999999999,-15,-10,20
1757633399.287488,-110.798,-76.07500000000002,-179.685,-15,-9,-20
1757633402.3602614,-110.87,-75.779,-171.39500000000004,-15,-9,-19
1757633405.4179816,-110.519,-75.56000000000002,-163.33300000000003,-15,-9,-18
1757633408.4905398,-110.727,-74.84,-155.22499999999997,-15,-9,-17
1757633411.5683167,-110.79400000000001,-74.77000000000001,-146.666,-15,-9,-16
1757633414.6433232,-110.80699999999999,-74.872,-138.63,-15,-9,-15
1757633417.7006612,-110.497,-74.43100000000001,-129.893,-15,-9,-14
1757633420.6786978,-99.135,-74.404,-121.07799999999997,-15,-9,-13
1757633423.7377658,-110.99100000000001,-74.03200000000001,-112.49800000000002,-15,-9,-12
1757633426.8112466,-110.737,-73.548,-103.49099999999999,-15,-9,-11
1757633429.888657,-110.58000000000001,-73.229,-95.20100000000001,-15,-9,-10
1757633432.9476023,-110.59200000000001,-73.11999999999999,-87.12199999999999,-15,-9,-9
1757633436.0236597,-110.473,-73.05699999999999,-78.038,-15,-9,-8
1757633439.0976932,-110.47900000000001,-72.652,-69.565,-15,-9,-7
1757633442.1592653,-110.43700000000001,-72.34400000000001,-61.061000000000014,-15,-9,-6
1757633445.2353191,-110.21399999999998,-72.12599999999999,-53.220000000000006,-15,-9,-5
1757633448.2928755,-110.16,-71.744,-43.76800000000001,-15,-9,-4
1757633451.2721586,-98.917,-71.643,-35.326,-15,-9,-3
1757633454.3320415,-110.24399999999999,-71.437,-26.934999999999995,-15,-9,-2
1757633457.4100783,-110.08699999999999,-71.18299999999999,-18.165,-15,-9,-1
1757633460.46727,-109.91000000000001,-70.968,-10.154,-15,-9,0
1757633463.4338422,-97.764,-70.51899999999999,-3.2599999999999993,-15,-9,1
1757633466.5065513,-109.87899999999999,-70.66399999999999,5.021,-15,-9,2
1757633469.5850372,-109.768,-70.52900000000001,13.007,-15,-9,3
1757633472.6427035,-109.826,-70.087,21.014000000000003,-15,-9,4
1757633475.7160923,-109.612,-70.19800000000001,29.571999999999996,-15,-9,5
1757633478.792015,-109.564,-69.725,37.64,-15,-9,6
1757633481.851219,-109.55699999999999,-69.48700000000001,46.039,-15,-9,7
1757633484.924616,-109.64599999999999,-69.169,54.13100000000001,-15,-9,8
1757633487.9960444,-109.148,-68.87499999999999,63.26700000000001,-15,-9,9
1757633491.0702708,-109.31700000000001,-68.61999999999998,72.10400000000001,-15,-9,10
1757633494.1233177,-109.383,-68.414,81.195,-15,-9,11
1757633497.0974205,-87.341,-67.92999999999999,89.213,-15,-9,12
1757633500.1596386,-109.34400000000001,-67.84,98.05199999999999,-15,-9,13
1757633503.1394167,-97.05699999999999,-67.386,106.45900000000002,-15,-9,14
1757633506.2137551,-108.896,-67.26499999999999,114.50699999999999,-15,-9,15
1757633509.2728162,-108.98500000000001,-66.787,123.18799999999999,-15,-9,16
1757633512.350354,-108.852,-66.999,131.845,-15,-9,17
1757633515.4145615,-109.107,-66.46000000000001,140.627,-15,-9,18
1757633518.4868774,-109.218,-66.22599999999998,149.362,-15,-9,19
1757633521.5622602,-109.06999999999998,-65.79599999999999,158.34300000000002,-15,-9,20
1757633524.63616,-110.72,-69.63,-181.05700000000002,-15,-8,-20
1757633527.71089,-110.975,-69.417,-172.863,-15,-8,-19
1757633530.7703567,-110.846,-69.41000000000001,-163.781,-15,-8,-18
1757633533.8453352,-110.774,-69.00600000000001,-155.39100000000002,-15,-8,-17
1757633536.9191842,-110.59100000000001,-68.78399999999999,-146.725,-15,-8,-16
1757633539.9937284,-110.502,-68.322,-138.44700000000003,-15,-8,-15
1757633543.0554652,-110.93800000000002,-67.917,-130.48899999999998,-15,-8,-14
1757633546.132195,-110.59199999999998,-67.82400000000001,-121.93999999999998,-15,-8,-13
1757633549.1919627,-110.71999999999998,-67.394,-112.833,-15,-8,-12
1757633552.2695749,-110.724,-67.173,-104.28899999999999,-15,-8,-11
1757633555.330671,-110.71099999999998,-66.551,-95.295,-15,-8,-10
1757633558.3082998,-91.588,-66.75399999999999,-86.75800000000001,-15,-8,-9
1757633561.3686275,-110.583,-66.763,-78.03,-15,-8,-8
1757633564.4454436,-110.79900000000002,-66.34400000000001,-70.124,-15,-8,-7
1757633567.5028539,-110.47200000000001,-65.91400000000002,-61.249,-15,-8,-6
1757633570.5809584,-110.68800000000002,-66.059,-53.339,-15,-8,-5
1757633573.6553845,-110.61600000000001,-65.774,-44.916,-15,-8,-4
1757633576.7176082,-110.21899999999998,-65.349,-35.935,-15,-8,-3
1757633579.7930307,-110.54,-65.04299999999999,-26.995000000000005,-15,-8,-2
1757633582.8521347,-110.15900000000002,-64.981,-18.386999999999997,-15,-8,-1
1757633585.924349,-110.31000000000002,-64.862,-10.596,-15,-8,0
1757633588.9958906,-110.11500000000001,-64.27800000000002,-3.044,-15,-8,1
1757633592.0579517,-110.168,-64.499,4.5,-15,-8,2
1757633595.13283,-110.08899999999998,-63.879000000000005,12.782,-15,-8,3
1757633598.2062693,-109.78099999999999,-63.837,21.215,-15,-8,4
1757633601.2772326,-110.00300000000001,-63.336,28.880000000000003,-15,-8,5
1757633604.3335342,-109.80199999999999,-63.294999999999995,37.021,-15,-8,6
1757633607.4097903,-109.74299999999998,-62.742999999999995,44.952,-15,-8,7
1757633610.4714606,-109.729,-62.66400000000001,53.141,-15,-8,8
1757633613.5473216,-109.44200000000001,-62.29,62.32899999999999,-15,-8,9
1757633616.6081455,-109.65600000000002,-62.492000000000004,70.601,-15,-8,10
1757633619.6850312,-109.602,-62.153,79.684,-15,-8,11
1757633622.75647,-109.53299999999999,-61.71500000000001,88.917,-15,-8,12
1757633625.8180387,-109.54,-61.047000000000004,97.705,-15,-8,13
1757633628.8924067,-109.36300000000001,-61.21999999999999,106.00899999999999,-15,-8,14
1757633631.9684024,-109.57099999999998,-60.872,114.636,-15,-8,15
1757633635.041666,-109.66000000000001,-60.465999999999994,123.13,-15,-8,16
1757633638.1002948,-109.431,-60.485,131.99599999999998,-15,-8,17
1757633641.1738887,-109.314,-59.999,141.349,-15,-8,18
1757633644.2473285,-109.23299999999999,-59.61600000000001,149.85399999999998,-15,-8,19
1757633647.3252838,-109.12899999999999,-59.67199999999999,158.156,-15,-8,20
1757633650.3833654,-110.91000000000001,-62.713999999999984,-181.79699999999997,-15,-7,-20
1757633653.4589472,-110.81200000000001,-62.83,-172.91500000000002,-15,-7,-19
1757633656.533643,-110.63,-62.20799999999999,-164.71800000000002,-15,-7,-18
1757633659.5934849,-110.84199999999998,-62.062,-156.06,-15,-7,-17
1757633662.669516,-110.715,-61.80500000000001,-147.766,-15,-7,-16
1757633665.7449424,-110.88399999999999,-61.29600000000001,-138.17299999999997,-15,-7,-15
1757633668.8070278,-110.86500000000001,-61.15,-129.877,-15,-7,-14
1757633671.8851874,-110.35799999999999,-61.04,-121.64399999999998,-15,-7,-13
1757633674.960043,-110.57000000000001,-60.86900000000001,-113.44500000000001,-15,-7,-12
1757633678.0354645,-110.332,-60.382999999999996,-104.46600000000001,-15,-7,-11
1757633681.0971742,-110.329,-59.873000000000005,-95.375,-15,-7,-10
1757633684.157837,-110.356,-59.81300000000001,-87.22600000000001,-15,-7,-9
1757633687.2347944,-110.19199999999998,-59.61600000000001,-78.61000000000001,-15,-7,-8
1757633690.311188,-110.34400000000001,-59.004999999999995,-70.077,-15,-7,-7
1757633693.3728883,-110.56700000000001,-59.077,-61.510000000000005,-15,-7,-6
1757633696.4463482,-110.16400000000002,-58.580000000000005,-53.176,-15,-7,-5
1757633699.5093963,-110.047,-58.766999999999996,-44.120999999999995,-15,-7,-4
1757633702.5746603,-109.89499999999998,-58.105,-35.733,-15,-7,-3
1757633705.6435544,-109.99699999999999,-58.061,-27.280999999999995,-15,-7,-2
1757633708.7245758,-110.01700000000001,-57.778999999999996,-18.601000000000003,-15,-7,-1
1757633711.7837203,-110.03400000000002,-57.628,-9.819999999999999,-15,-7,0
1757633714.8576903,-110.181,-57.45,-2.233,-15,-7,1
1757633717.9175315,-110.373,-57.165,6.268,-15,-7,2
1757633720.8801963,-98.369,-56.74400000000001,14.721999999999998,-15,-7,3
1757633723.8584132,-98.40599999999999,-56.589999999999996,22.872,-15,-7,4
1757633726.9347336,-109.724,-56.437,31.314,-15,-7,5
1757633729.99296,-109.63900000000001,-56.03599999999999,39.897999999999996,-15,-7,6
1757633733.0653136,-109.55799999999999,-55.61500000000001,48.75,-15,-7,7
1757633736.1402702,-109.426,-55.233999999999995,57.19499999999999,-15,-7,8
1757633739.197344,-109.50800000000001,-55.137,65.824,-15,-7,9
1757633742.2718477,-109.37899999999999,-55.367999999999995,73.603,-15,-7,10
1757633745.345504,-109.55199999999999,-55.185,82.80900000000001,-15,-7,11
1757633748.4155166,-109.28699999999999,-54.98199999999999,90.94699999999999,-15,-7,12
1757633751.4745047,-109.30199999999999,-54.40500000000001,99.514,-15,-7,13
1757633754.5468595,-109.266,-54.468,107.72999999999999,-15,-7,14
1757633757.6198394,-109.417,-54.13000000000001,116.576,-15,-7,15
1757633760.6943204,-109.359,-53.811,125.018,-15,-7,16
1757633763.7703233,-109.28900000000002,-53.68300000000001,134.011,-15,-7,17
1757633766.826835,-109.12399999999998,-53.415000000000006,141.88,-15,-7,18
1757633769.8065047,-90.394,-52.885000000000005,150.796,-15,-7,19
1757633772.878181,-108.92699999999999,-52.88099999999999,159.217,-15,-7,20
1757633775.9492471,-111.232,-56.488,-181.61399999999998,-15,-6,-20
1757633779.0241344,-110.992,-56.287,-173.108,-15,-6,-19
1757633782.0803356,-110.65099999999998,-56.077999999999996,-164.87300000000002,-15,-6,-18
1757633785.1563873,-110.69699999999997,-55.742999999999995,-156.11,-15,-6,-17
1757633788.2260373,-110.79899999999998,-55.57500000000001,-147.34,-15,-6,-16
1757633791.2995014,-110.96599999999998,-55.088,-139.39000000000001,-15,-6,-15
1757633794.372876,-110.425,-54.653,-130.473,-15,-6,-14
1757633797.4388316,-110.345,-54.789,-121.854,-15,-6,-13
1757633800.5141678,-110.079,-54.059000000000005,-113.223,-15,-6,-12
1757633803.5747464,-110.41099999999999,-53.499,-104.34100000000001,-15,-6,-11
1757633806.6523092,-110.46,-53.60600000000001,-95.965,-15,-6,-10
1757633809.712183,-110.234,-53.260000000000005,-87.45,-15,-6,-9
1757633812.788836,-109.928,-53.20100000000001,-78.667,-15,-6,-8
1757633815.8649063,-110.003,-52.84000000000001,-70.211,-15,-6,-7
1757633818.9258695,-109.94799999999998,-53.093999999999994,-61.45000000000001,-15,-6,-6
1757633822.0002196,-109.88199999999998,-52.626999999999995,-52.33,-15,-6,-5
1757633825.0727565,-109.96999999999998,-52.395,-43.988,-15,-6,-4
1757633828.1309085,-109.904,-52.32099999999999,-35.342,-15,-6,-3
1757633831.2077005,-109.749,-51.827999999999996,-26.704,-15,-6,-2
1757633834.2684522,-109.09400000000001,-51.531000000000006,-18.689,-15,-6,-1
1757633837.3475306,-109.71099999999998,-51.40500000000001,-10.534,-15,-6,0
1757633840.4052098,-109.49600000000001,-51.31299999999999,-2.6630000000000007,-15,-6,1
1757633843.3701272,-97.644,-51.11699999999999,5.1659999999999995,-15,-6,2
1757633846.3491747,-89.20000000000002,-50.642999999999994,13.344999999999999,-15,-6,3
1757633849.4083583,-109.26100000000001,-50.829,21.951,-15,-6,4
1757633852.4820254,-109.11000000000001,-50.399,30.438,-15,-6,5
1757633855.5571847,-109.28699999999999,-50.196999999999996,38.73800000000001,-15,-6,6
1757633858.6173697,-109.38499999999999,-49.927,47.611999999999995,-15,-6,7
1757633861.6927524,-109.3,-49.505,56.092,-15,-6,8
1757633864.7514434,-109.271,-49.73100000000001,64.207,-15,-6,9
1757633867.8288314,-109.18199999999999,-49.08,73.606,-15,-6,10
1757633870.88999,-109.20100000000002,-48.854,81.44,-15,-6,11
1757633873.8682835,-94.99100000000001,-48.663999999999994,90.505,-15,-6,12
1757633876.9247003,-109.11200000000001,-48.277,99.13600000000001,-15,-6,13
1757633879.9023821,-98.325,-48.292,106.874,-15,-6,14
1757633882.9802914,-109.03,-47.478,116.01299999999999,-15,-6,15
1757633886.0399396,-109.085,-47.403,123.86599999999999,-15,-6,16
1757633889.113803,-109.19699999999997,-47.428000000000004,132.36499999999998,-15,-6,17
1757633892.190511,-109.02300000000002,-46.815,141.433,-15,-6,18
1757633895.2464345,-109.10999999999999,-46.714000000000006,149.57,-15,-6,19
1757633898.2249544,-91.155,-46.407000000000004,158.351,-15,-6,20
1757633901.287825,-110.524,-50.032,-181.64899999999997,-15,-5,-20
1757633904.3623564,-110.556,-49.921,-173.92799999999997,-15,-5,-19
1757633907.4383438,-110.80400000000002,-49.367,-165.163,-15,-5,-18
1757633910.500426,-110.51299999999999,-49.406,-156.49,-15,-5,-17
1757633913.577058,-110.383,-48.616,-148.04199999999997,-15,-5,-16
1757633916.6538506,-110.13000000000002,-48.661,-139.213,-15,-5,-15
1757633919.7171795,-110.15299999999999,-48.230000000000004,-130.983,-15,-5,-14
1757633922.7941034,-110.30700000000002,-48.03600000000001,-122.57000000000001,-15,-5,-13
1757633925.8557422,-110.30199999999999,-48.074999999999996,-113.78099999999999,-15,-5,-12
1757633928.9316683,-110.16,-47.45100000000001,-105.324,-15,-5,-11
1757633932.0067594,-110.024,-47.261,-97.06000000000002,-15,-5,-10
1757633935.0652595,-109.96300000000001,-47.028,-87.98700000000001,-15,-5,-9
1757633938.1432729,-109.79699999999998,-46.730000000000004,-79.61500000000001,-15,-5,-8
1757633941.1987443,-110.07000000000001,-46.36,-70.339,-15,-5,-7
