TestSat.UTCModJulian      TestSat.A1ModJulian       TestSat.Earth.Latitude    TestSat.Earth.Longitude   TestSat.Earth.Altitude    
30910.32021861418         30910.32064725285         45.01669990766281         -171.8829226352329        420.9070844105445         
30910.32076713577         30910.32119577445         43.47457639278003         -168.3926537409522        420.5314259912702         
30910.32132824111         30910.32175687978         41.78001034799529         -165.0178421002265        420.1256268603020         
30910.32195613425         30910.32238477293         39.75866078862256         -161.4645260745904        419.6530662927025         
30910.32296328319         30910.32339192187         36.27910369763178         -156.2174315545316        418.8760808296265         
30910.32402117151         30910.32444981018         32.36431062503630         -151.2339854890515        418.0716153717813         
30910.32508394657         30910.32551258524         28.21867500565138         -146.6844448996661        417.3202981202794         
30910.32614422227         30910.32657286094         23.91649690058176         -142.5177732009533        416.6719728541620         
30910.32635569441         30910.32678433308         23.04201235551741         -141.7243578956937        416.5584555828482         
30910.32671919675         30910.32714783543         21.52775608419649         -140.3863230206851        416.3774852450106         
30910.32716692779         30910.32759556646         19.64500199745072         -138.7794881568436        416.1810929944904         
30910.32786683727         30910.32829547594         16.66789156771751         -136.3477468953755        415.9385249048210         
30910.32864530345         30910.32907394212         13.31652141478449         -133.7388084316918        415.7704854895765         
30910.32962511336         30910.33005375204         9.053061968267048         -130.5644663401956        415.7260813567636         
30910.33067839861         30910.33110703729         4.432722440743468         -127.2431487558899        415.9008679788012         
30910.33173624210         30910.33216488077         -0.2259880576866886       -123.9538708780885        416.3169401096930         
30910.33279386154         30910.33322250021         -4.882023951553577        -120.6635336351614        416.9727242475365         
30910.33330013885         30910.33372877753         -7.104383059540558        -119.0737488312732        417.3685692683739         
30910.33391003851         30910.33433867719         -9.771764336392540        -117.1356729160930        417.9121802315703         
30910.33453719603         30910.33496583471         -12.49933080853952        -115.1069713390073        418.5426534152530         
30910.33520122230         30910.33562986098         -15.36517582162407        -112.9073119399589        419.2824719954724         
30910.33595905498         30910.33638769366         -18.60063801520617        -110.3145639465159        420.2069170172535         
30910.33680693157         30910.33723557024         -22.16449872265452        -107.2836652315852        421.3251807630795         
30910.33785233277         30910.33828097145         -26.45507241045584        -103.3093188160606        422.7931231995299         
30910.33890883511         30910.33933747379         -30.64288537139148        -98.95988218529020        424.3317061188091         
30910.33996772691         30910.34039636558         -34.64891458358241        -94.18526565078309        425.8777961984297         
30910.34024458330         30910.34067322197         -35.65864845600826        -92.85767828965643        426.2761242303832         
30910.34058039219         30910.34100903086         -36.85973612828143        -91.19904420240638        426.7534296067479         
30910.34107381884         30910.34150245752         -38.57361651337244        -88.66007634349715        427.4398369709843         
30910.34155837651         30910.34198701518         -40.19188517943978        -86.04117987530815        428.0921368623749         
30910.34217268727         30910.34260132594         -42.14032552774034        -82.52967172514245        428.8805897309576         
30910.34293570524         30910.34336434392         -44.37818484181183        -77.85056097879054        429.7869263529392         
30910.34378079994         30910.34420943862         -46.58465638153826        -72.23627606614102        430.6777561655608         
30910.34481624926         30910.34524488794         -48.83174997393017        -64.73287734140331        431.5792430540951         
30910.34587683496         30910.34630547363         -50.52736813109190        -56.39114115928064        432.2562764017166         
30910.34693893920         30910.34736757787         -51.52905884730757        -47.52814535332603        432.6608029498720         
30910.34718902774         30910.34761766641         -51.65678217988991        -45.39305217508702        432.7145102165241         
30910.34751357921         30910.34794221788         -51.75939732678295        -42.60729521890057        432.7601931682011         
30910.34794552263         30910.34837416130         -51.78450649773119        -38.88808209834313        432.7787127511538         
30910.34843463788         30910.34886327656         -51.65911941269952        -34.68571450533276        432.7413386836215         
30910.34902964825         30910.34945828692         -51.28881248189867        -29.62960041497997        432.6128591808119         
30910.34975740684         30910.35018604551         -50.52088552561514        -23.59939757461791        432.3341193586339         
30910.35045347618         30910.35088211486         -49.47960093340116        -18.05733538303101        431.9466437160163         
30910.35064949817         30910.35107813684         -49.13530150456103        -16.54384314180874        431.8170140487091         
30910.35088991474         30910.35131855342         -48.68382728026243        -14.71824584145932        431.6461303285550         
30910.35125096274         30910.35167960142         -47.94760375351377        -12.04259797013249        431.3655625075298         
30910.35179436418         30910.35222300286         -46.71514792558846        -8.170473231551117        430.8915247124678         
30910.35267753976         30910.35310617844         -44.42294843045595        -2.283485321105358        429.9993119299043         
30910.35372197711         30910.35415061579         -41.31390336887519        4.041609413442178         428.7771742985660         
30910.35413347218         30910.35456211086         -39.98722521317814        6.354367055126642         428.2545911880497         
30910.35470438904         30910.35513302772         -38.06366123387240        9.407162689976136         427.4986673405301         
30910.35542097365         30910.35584961233         -35.52820148277731        13.00100321290095         426.5100878157682         
30910.35622312575         30910.35665176442         -32.55228278804952        16.74151591216740         425.3693794750870         
30910.35716251581         30910.35759115449         -28.91282334459792        20.79231429359112         424.0174246554425         
30910.35820680529         30910.35863544396         -24.70860394409334        24.94566964158061         422.5365350715711         
30910.35926642944         30910.35969506812         -20.30883148727641        28.85645461548706         421.1056551180500         
30910.36032600916         30910.36075464784         -15.80655471663068        32.52979241282262         419.7935830396445         
30910.36107791663         30910.36150655530         -12.56450018677976        35.02651628927027         418.9572343659756         
30910.36209722322         30910.36252586189         -8.124506045426990        38.30575591554459         417.9739407408388         
30910.36315671975         30910.36358535843         -3.473917201733967        41.63138908365124         417.1590267801957         
30910.36421475891         30910.36464339759         1.185976804624560         44.91699928007105         416.5739775658876         
30910.36527455759         30910.36570319626         5.849230199906762         48.22093619374053         416.2254767709455         
30910.36633208145         30910.36676072013         10.47778408634518         51.57932172974421         416.1128372582407         
30910.36738891296         30910.36781755164         15.05725847034075         55.04771721741138         416.2231680489713         
30910.36802236107         30910.36845099974         17.77041297091371         57.20287507134412         416.3877685372954         
30910.36876373055         30910.36919236923         20.90663665610646         59.81827102220730         416.6647047368397         
30910.36970716326         30910.37013580194         24.82150842882585         63.32481831382374         417.1315084276157         
30910.37074621849         30910.37117485716         29.00824026811934         67.47326040265249         417.7641409692005         
30910.37179992981         30910.37222856848         33.08323924701809         72.05996686404980         418.4933474944664         
30910.37285611370         30910.37328475238         36.94821390567576         77.12494926963397         419.2691770335450         
30910.37391605709         30910.37434469576         40.54787668933677         82.76733650559775         420.0480419499991         
30910.37496680551         30910.37539544419         43.77117594689334         88.99702986750692         420.7773468536579         
30910.37531329431         30910.37574193298         44.74528858099106         91.20179417264515         421.0016203460909         
30910.37552320610         30910.37595184477         45.31170004972076         92.57507927746948         421.1325659988133         
30910.37571548744         30910.37614412611         45.81407961217224         93.85813242489192         421.2489585740886         
30910.37600672669         30910.37643536537         46.54375645426946         95.84740814639400         421.4183036285540         
30910.37641664211         30910.37684528079         47.50356115926801         98.74075887402792         421.6412799448390         
30910.37695866959         30910.37738730827         48.64346013515014         102.7314410919893         421.9057500679537         
30910.37774591121         30910.37817454989         50.01299541545185         108.8419732839140         422.2213225163432         
30910.37876323508         30910.37919187375         51.22915132263710         117.2020772522994         422.4955776844099         
30910.37981443137         30910.38024307004         51.77253731575130         126.1908843803801         422.6076857262251         
30910.38087282033         30910.38130145901         51.55643190209149         135.3096746520382         422.5382890234059         
30910.38191124997         30910.38233988864         50.61226470238971         144.0227329436049         422.2951113433601         
30910.38296618010         30910.38339481878         48.96299513627977         152.3836907143871         421.8822478840593         
30910.38402332093         30910.38445195960         46.69317503831229         160.1048686259761         421.3214069745545         
30910.38507909868         30910.38550773736         43.90240926242728         167.0967497907456         420.6427597376778         
30910.38614137631         30910.38657001498         40.65835794366590         173.4210131017814         419.8758502869605         
30910.38719737807         30910.38762601675         37.08243612107317         179.0633192602229         419.0702434509985         
30910.38825402137         30910.38868266005         33.22431843455437         -175.8507439301240        418.2646376735138         
30910.38885569441         30910.38928433308         30.92498978366294         -173.1709911125915        417.8233344764967         
30910.38974671784         30910.39017535651         27.40733376133474         -169.4494526500888        417.2144791505279         
30910.39071600116         30910.39114463984         23.45473381942912         -165.6852279158812        416.6397566251726         
30910.39175758727         30910.39218622595         19.09206385690208         -161.9068692122332        416.1583151056830         
30910.39281070499         30910.39323934367         14.58902864275062         -158.3041419924852        415.8484406995176         
30910.39386778630         30910.39429642498         10.00213044778650         -154.8485728977433        415.7444509106344         
30910.39492353296         30910.39535217163         5.377294467150532         -151.5040546399789        415.8677475621280         
30910.39580013885         30910.39622877752         1.519219185761811         -148.7719257944110        416.1507038354466         
30910.39679046077         30910.39721909945         -2.843540264107490        -145.6973670350108        416.6689709211651         
30910.39783716048         30910.39826579915         -7.441998017282609        -142.4194994178110        417.4391478612379         
30910.39889047549         30910.39931911417         -12.03659976610217        -139.0442481461559        418.4285812810649         
30910.39994853962         30910.40037717830         -16.59686272379470        -135.5248230956424        419.6129126366441         
30910.40100636243         30910.40143500111         -21.07656481041935        -131.8207650877410        420.9530993044600         
30910.40206431946         30910.40249295814         -25.44926751476549        -127.8683724484991        422.4077268022411         
30910.40274458330         30910.40317322197         -28.18892801235210        -125.1638721805594        423.3815453444140         
30910.40351187425         30910.40394051293         -31.19659744856288        -121.9303839301953        424.4963796148359         
30910.40441190903         30910.40484054770         -34.59114886134017        -117.8494117599904        425.8003908681148         
30910.40544625291         30910.40587489158         -38.27466144070716        -112.7091610091989        427.2539903601619         
30910.40650710109         30910.40693573976         -41.75266069078865        -106.8548601662890        428.6464681826938         
30910.40756729224         30910.40799593091         -44.85143499846473        -100.3370178352538        429.8899209351766         
30910.40862565243         30910.40905429111         -47.48344751301053        -93.11557721023263        430.9395146611550         
30910.40968755158         30910.41011619025         -49.56787599304716        -85.15915666388028        431.7626096859212         
30910.40968902775         30910.41011766642         -49.57034228780525        -85.14763246573708        431.7635788409752         
30910.40969267588         30910.41012131455         -49.57643197963780        -85.11914694018519        431.7659718021532         
30910.40970116299         30910.41012980166         -49.59056950765321        -85.05284885317336        431.7715269429900         
30910.40972063126         30910.41014926994         -49.62284196050641        -84.90061928085684        431.7842066972016         
30910.40975657631         30910.41018521499         -49.68185132349032        -84.61900261994229        431.8073868794954         
30910.40981863036         30910.41024726904         -49.78195387767746        -84.13116963093013        431.8466966406495         
30910.40999826658         30910.41042690525         -50.05896457758084        -82.70737720120998        431.9554004593674         
30910.41024149568         30910.41067013435         -50.40321959313049        -80.75327119131536        432.0903676285125         
30910.41060685249         30910.41103549116         -50.85181584837269        -77.76590756665723        432.2661832432359         
30910.41110229400         30910.41153093267         -51.32421201462074        -73.62976065603480        432.4518049595417         
30910.41175199873         30910.41218063741         -51.69798627866506        -68.09843846728613        432.6010122170574         
30910.41253327230         30910.41296191098         -51.76830940046761        -61.37578712981904        432.6365059946611         
30910.41348844416         30910.41391708283         -51.29046939398707        -53.22672665265759        432.4659785822432         
30910.41454054232         30910.41496918099         -50.07392040493801        -44.58222867895749        432.0121828454676         
30910.41492478352         30910.41535342220         -49.46067847047101        -41.55594006303549        431.7798007317606         
30910.41514168243         30910.41557032111         -49.07699704797933        -39.88391657550487        431.6335287256679         
30910.41534323374         30910.41577187242         -48.69703225644422        -38.35490990176270        431.4880861232341         
30910.41574546174         30910.41617410042         -47.87382828725544        -35.37749234846303        431.1712063978766         
30910.41640099267         30910.41682963134         -46.35830924729002        -30.74437715380236        430.5825799183167         
30910.41663347219         30910.41706211087         -45.77259174244104        -29.16788306711422        430.3536104859568         
30910.41697481760         30910.41740345628         -44.86998032904953        -26.91649243932235        429.9994925888423         
30910.41769030372         30910.41811894239         -42.82597556770169        -22.43847494519549        429.1935634527099         
30910.41857339702         30910.41900203570         -40.05236244154982        -17.34228825958276        428.0967465305730         
30910.41957281891         30910.42000145758         -36.63278599206092        -12.09960526806520        426.7518115562161         
30910.42062452319         30910.42105316187         -32.77261679448332        -7.108542107415555        425.2625830909865         
30910.42167970007         30910.42210833875         -28.68473332266911        -2.557490745999418        423.7430253578123         
30910.42274053608         30910.42316917476         -24.40421650676514        1.640693692258181         422.2419313185001         
30910.42357791663         30910.42400655531         -20.92987547400181        4.737941253425678         421.1091323041765         
30910.42460486237         30910.42503350104         -16.57950394485607        8.329678323174045         419.8194146014985         
30910.42565745962         30910.42608609829         -12.04303012096295        11.83049410646904         418.6483679940729         
30910.42671519031         30910.42714382899         -7.429475947374982        15.21963134218403         417.6594570178204         
30910.42777450797         30910.42820314665         -2.775740800784020        18.53638785515436         416.8838354657209         
30910.42883331019         30910.42926194887         1.888410077773327         21.82333513349536         416.3399769661046         
30910.42989013940         30910.43031877808         6.536498052028302         25.12416799047028         416.0343520641118         
30910.43052236108         30910.43095099976         9.305192133235780         27.12847826851753         415.9637475096924         
30910.43122569218         30910.43165433085         12.36812052487517         29.40026021456732         415.9805415530518         
30910.43223802256         30910.43266666123         16.73191917847486         32.77839863501791         416.1705201744280         
30910.43328914412         30910.43371778279         21.18592962045029         36.46956123008194         416.5536094522067         
30910.43434788063         30910.43477651931         25.56498610023362         40.43840386001258         417.0995598695717         
30910.43540577669         30910.43583441536         29.79954353997577         44.72609846298273         417.7677737935164         
30910.43646674156         30910.43689538024         33.86405319632421         49.42873352765655         418.5187948882121         
30910.43746680552         30910.43789544420         37.48348671045836         54.30818769770508         419.2606952885872         
30910.43851688047         30910.43894551915         41.00625537483192         59.98199469613685         420.0330542829370         
30910.43957614375         30910.44000478243         44.20133479838318         66.35707432666300         420.7631597251866         
30910.43986926162         30910.44029790029         45.01089933197553         68.24558998827656         420.9510788260486         
30910.44017251839         30910.44060115706         45.81069848746036         70.25795800171790         421.1374774607766         
30910.44044878158         30910.44087742026         46.50404742911154         72.14335620668821         421.2994960439773         
30910.44081253962         30910.44124117830         47.36279666983305         74.70164699380139         421.5004759909025         
30910.44134379320         30910.44177243188         48.49883233105079         78.59034008858917         421.7663546554822         
30910.44194490876         30910.44237354743         49.60164983392126         83.19889266833360         422.0236310462633         
30910.44270879879         30910.44313743747         50.69856002699547         89.34075309358445         422.2772413146185         
30910.44358952140         30910.44401816008         51.50520810018763         96.73044876267851         422.4594317798774         
30910.44441124997         30910.44483988864         51.78918756614108         103.7962637490656         422.5172567877053         
30910.44544175261         30910.44587039128         51.49117423041491         112.6634532627534         422.4337119644188         
30910.44649669017         30910.44692532884         50.45057643323684         121.4707008426869         422.1721755899334         
30910.44755302368         30910.44798166235         48.71989626889210         129.7703023166873         421.7446294948768         
30910.44860963125         30910.44903826993         46.38258514938484         137.4021339665599         421.1726090678694         
30910.44966380389         30910.45009244257         43.53935090672623         144.2970343069070         420.4871229735763         
30910.45072234919         30910.45115098787         40.26119025826489         150.5195144044764         419.7191867369638         
30910.45135569441         30910.45178433309         38.13122439799090         153.9328465036488         419.2383157441100         
30910.45227436644         30910.45270300511         34.85504348306235         158.5153173080143         418.5350995966983         
30910.45322190632         30910.45365054500         31.28271765324008         162.8400338755712         417.8306951328241         
30910.45427252509         30910.45470116377         27.13740091978596         167.2336421442051         417.1132978996857         
30910.45533136613         30910.45576000481         22.80508164204703         171.3126739023333         416.4997027252439         
30910.45638799010         30910.45681662878         18.36293384088940         175.1072267772601         416.0365877267623         
30910.45745143934         30910.45788007802         13.80254142839252         178.7141473132644         415.7556431077410         
30910.45830013886         30910.45872877753         10.11624571671795         -178.5199419098661        415.6834507688918         
30910.45920503281         30910.45963367148         6.154694630782602         -175.6469654778723        415.7676910716273         
30910.46016749717         30910.46059613584         1.920478476558379         -172.6425053261526        416.0478832512481         
30910.46121700711         30910.46164564578         -2.703276665980722        -169.3843156998222        416.5797624568931         
30910.46226712854         30910.46269576722         -7.317575590972651        -166.0972510638816        417.3418759832057         
30910.46332642188         30910.46375506055         -11.93947602075600        -162.7053285095932        418.3272264365442         
30910.46438357384         30910.46481221251         -16.49743618189600        -159.1923547771941        419.5015312862806         
30910.46524458330         30910.46567322198         -20.15268286303980        -156.1980369448241        420.5752819562294         
30910.46626731895         30910.46669595763         -24.40604689846599        -152.4368868195176        421.9548654587688         
30910.46732865364         30910.46775729231         -28.68896190434283        -148.2363261013588        423.4634979915991         
30910.46838967734         30910.46881831601         -32.79922239593039        -143.6582565135961        425.0000179609879         
30910.46944785380         30910.46987649248         -36.68121730988094        -138.6313516008028        426.5081895547046         
30910.47050761949         30910.47093625817         -40.29478016198878        -133.0470421604085        427.9419405233211         
30910.47157032469         30910.47199896336         -43.57368990456124        -126.8097459259161        429.2519968092765         
30910.47218902774         30910.47261766642         -45.29183949023825        -122.8569149608036        429.9371168249681         
30910.47282472987         30910.47325336854         -46.88804463139938        -118.5387774831874        430.5705975259116         
30910.47355667969         30910.47398531837         -48.48754996062868        -113.2454867394206        431.2010730002612         
30910.47436569436         30910.47479433304         -49.92300854939618        -107.0165445852884        431.7624441855378         
30910.47526997045         30910.47569860913         -51.06815567938743        -99.65297257003445        432.2077480105427         
30910.47627963014         30910.47670826882         -51.72275832127213        -91.08903469059027        432.4642858354082         
30910.47733885401         30910.47776749269         -51.66727425312492        -81.97848641702303        432.4520860363109         
30910.47840223854         30910.47883087721         -50.85088923331624        -73.01191994699707        432.1507641044009         
30910.47913347219         30910.47956211087         -49.86988853463805        -67.09695100656735        431.7808442469268         
30910.47955902717         30910.47998766585         -49.15229619922927        -63.78151243535889        431.5072845924360         
30910.47994216947         30910.48037080815         -48.41956309579384        -60.88639147900088        431.2259121699663         
30910.48043900211         30910.48086764078         -47.35443405999195        -57.26695681450835        430.8138249945623         
30910.48107794013         30910.48150657881         -45.80835353566862        -52.84441130222683        430.2104868467268         
30910.48177685196         30910.48220549064         -43.91255696323727        -48.30856642080374        429.4647437822750         
30910.48258943149         30910.48301807016         -41.47308202649072        -43.42075680610417        428.5002247632128         
30910.48362333656         30910.48405197524         -38.05963591462450        -37.75934818304069        427.1524459590046         
30910.48467944183         30910.48510808051         -34.28005196697101        -32.54843531383782        425.6806696974436         
30910.48573921005         30910.48616784873         -30.25027360751693        -27.81327264988706        424.1586667186721         
30910.48607791664         30910.48650655531         -28.92070188836023        -26.38999818265663        423.6713129194850         
30910.48656461263         30910.48699325131         -26.97967434969878        -24.41244891145583        422.9758218535262         
30910.48715637451         30910.48758501318         -24.57620265297055        -22.10540283527865        422.1443329051499         
30910.48793583745         30910.48836447612         -21.34776435952425        -19.20903639823179        421.0866338824480         
30910.48888092011         30910.48930955879         -17.35495377573056        -15.87801119775502        419.8862116365717         
30910.48992454014         30910.49035317881         -12.86883037236446        -12.37912963715643        418.6991212723160         
30910.49098079867         30910.49140943735         -8.269690949617228        -8.975362978142121        417.6795916023038         
30910.49203879683         30910.49246743551         -3.625963578714005        -5.652411074888228        416.8692813494235         
30910.49302236108         30910.49345099976         0.7061360329658027        -2.597435428552836        416.3214057366604         
30910.49406859348         30910.49449723216         5.311686956054886         0.6605334298481369        415.9638169128484         
30910.49512380666         30910.49555244534         9.934605197417772         4.001934248193932         415.8369740649996         
30910.49618170257         30910.49661034125         14.52578461154330         7.457997891200281         415.9344617331226         
30910.49723907178         30910.49766771046         19.04792397270954         11.07275164200845         416.2363364049961         
30910.49829965392         30910.49872829260         23.49023122664505         14.91959274621050         416.7157485941152         
30910.49935833994         30910.49978697862         27.80013294373370         19.04739708408035         417.3352379099197         
30910.49987691418         30910.50030555285         29.85492396750557         21.19666016709692         417.6779210719415         
30910.49996680554         30910.50039544421         30.20681997963660         21.57875296737697         417.7394012537752         
30910.50000108714         30910.50042972581         30.34067086564897         21.72524423937730         417.7629926996851         
30910.50003573596         30910.50046437464         30.47575638641890         21.87374325708788         417.7869158176463         
30910.50009235059         30910.50052098926         30.69604499531551         22.11734036411557         417.8261719063739         
30910.50020980509         30910.50063844377         31.15131342683545         22.62654991231918         417.9082472465825         
30910.50039046168         30910.50081910035         31.84682588725313         23.42009564451241         418.0360362167758         
30910.50066662562         30910.50109526430         32.89844502747030         24.65824326595510         418.2345565781225         
30910.50105646673         30910.50148510541         34.35751430222875         26.46036917682086         418.5199363218971         
30910.50165989903         30910.50208853771         36.55144698798784         29.38479029227473         418.9687232613996         
30910.50238251660         30910.50281115527         39.06162091673244         33.12325515162699         419.5070438225875         
30910.50335239568         30910.50378103436         42.19418698198150         38.59197589854293         420.2078162987709         
30910.50416447779         30910.50459311646         44.56931655050853         43.60735447189755         420.7540667276344         
30910.50445549510         30910.50488413377         45.35755372839444         45.50685835922418         420.9371639629171         
30910.50473318777         30910.50516182644         46.07597183130596         47.37068990307168         421.1045338449621         
30910.50519241957         30910.50562105824         47.18718484627340         50.56327198758711         421.3639250644028         
30910.50570275723         30910.50613139590         48.30142221340693         54.27067740732261         421.6240135374846         
30910.50649669529         30910.50692533396         49.75815089516369         60.35617428597373         421.9624718897048         
30910.50691124998         30910.50733988865         50.37397914652257         63.67369740409695         422.1042641527092         
30910.50750499243         30910.50793363110         51.07062640641166         68.56630029640201         422.2626179677400         
30910.50819914704         30910.50862778571         51.59420940095090         74.44703792795639         422.3778516077828         
30910.50919786047         30910.50962649915         51.77445758099331         83.05653598625905         422.4067071547825         
30910.51025355856         30910.51068219724         51.22357096048786         92.08317960195073         422.2604004168397         
30910.51131581634         30910.51174445502         49.93239682251143         100.7979359758265         421.9367215871398         
30910.51237215229         30910.51280079097         47.98361826868376         108.8799333901314         421.4552675241976         
30910.51342801117         30910.51385664985         45.46167437395376         116.2610922813757         420.8392422513161         
30910.51385569443         30910.51428433310         44.29823042113960         119.0447826331445         420.5583323855863         
30910.51437367941         30910.51480231808         42.79228505065850         122.2598112133533         420.1987647845954         
30910.51522727481         30910.51565591349         40.10465225653739         127.2000186674170         419.5715568051428         
30910.51624978236         30910.51667842104         36.59827850220530         132.5792035475490         418.7904221474164         
30910.51729932195         30910.51772796062         32.73491749244837         137.5670081931843         417.9942451737252         
30910.51835985254         30910.51878849122         28.61526255774346         142.1454789635029         417.2399166781488         
30910.51942155491         30910.51985019358         24.32069351426111         146.3489481362738         416.5797009527105         
30910.52048349434         30910.52091213302         19.89342783254832         150.2502504889693         416.0560843951389         
30910.52080013887         30910.52122877754         18.55275169597524         151.3652934461676         415.9320471957262         
30910.52119616957         30910.52162480824         16.86471442729398         152.7332447232821         415.8000280498436         
30910.52181802832         30910.52224666700         14.19208883918013         154.8286698521129         415.6480883789409         
30910.52249977692         30910.52292841560         11.23648516980952         157.0643212145111         415.5647431464258         
30910.52327275226         30910.52370139094         7.860701578811768         159.5391299275833         415.5824151360057         
30910.52420841415         30910.52463705283         3.751070267700862         162.4772526109382         415.7710043380921         
30910.52521193919         30910.52564057787         -0.6697038362965728       165.5951094549616         416.1816343300334         
30910.52626267614         30910.52669131481         -5.294722259183472        168.8664605932480         416.8404341206824         
30910.52731695114         30910.52774558981         -9.911854613371260        172.2029314533645         417.7249044431528         
30910.52774458331         30910.52817322199         -11.77321306609318        173.5829973238235         418.1428492294317         
30910.52825910749         30910.52868774616         -14.00103317721666        175.2710410622577         418.6872923210685         
30910.52879714506         30910.52922578374         -16.31416249667146        177.0748760277036         419.3013656144722         
30910.52955538455         30910.52998402323         -19.53906828373984        179.6984504629166         420.2352689993695         
30910.53048415565         30910.53091279433         -23.42012446669596        -176.9278022433270        421.4682569177794         
30910.53153541121         30910.53196404989         -27.69612725436281        -172.8424814130432        422.9455550994344         
30910.53259332362         30910.53302196229         -31.83891565889637        -168.3744236927361        424.4725911840806         
30910.53364629888         30910.53407493755         -35.75892107279670        -163.4905742788812        425.9814044590103         
30910.53468902775         30910.53511766643         -39.38845424640821        -158.1401507986755        427.4138425148612         
30910.53575007895         30910.53617871763         -42.75919851140516        -152.0850274474608        428.7580764102231         
30910.53681185999         30910.53724049867         -45.72870328580130        -145.3370645664775        429.9413609094509         
30910.53787739922         30910.53830603790         -48.21326216036537        -137.8369160528156        430.9235671130173         
30910.53894256880         30910.53937120747         -50.10611707157031        -129.6419090762713        431.6645685795283         
30910.54000126939         30910.54042990807         -51.31482010105474        -120.9317086154238        432.1359883862215         
30910.54106004489         30910.54148868357         -51.78825922844010        -111.8845268825368        432.3263320912802         
30910.54163347220         30910.54206211087         -51.72619266339355        -106.9484440698986        432.3092937024758         
30910.54246770194         30910.54289634062         -51.23811239865920        -99.85039870887972        432.1341081532482         
30910.54339761483         30910.54382625351         -50.15960844197332        -92.20873269160393        431.7336259266031         
30910.54398048790         30910.54440912657         -49.21503935021155        -87.63152218748520        431.3769774616421         
30910.54442411481         30910.54485275349         -48.36763842467801        -84.27817013086452        431.0537947947278         
30910.54483274930         30910.54526138798         -47.49516752602680        -81.29642776328106        430.7184779848612         
30910.54535651710         30910.54578515578         -46.25684272509731        -77.63040808989862        430.2389095467124         
30910.54599929426         30910.54642793294         -44.56845209761421        -73.37382940435320        429.5798359021483         
30910.54675649791         30910.54718513659         -42.36718701458553        -68.69682321307978        428.7150288134662         
30910.54766229825         30910.54809093692         -39.47392098753694        -63.55596313914917        427.5762341283435         
30910.54857791664         30910.54900655531         -36.30770967336731        -58.81677394593306        426.3384393000806         
30910.54956597358         30910.54999461225         -32.66769191524232        -54.15442906328676        424.9426180940618         
30910.55061433211         30910.55104297079         -28.60127951448728        -49.64232670453855        423.4397729862658         
30910.55167396516         30910.55210260384         -24.32217940895044        -45.45544854453335        421.9487148575790         
30910.55273513378         30910.55316377245         -19.90474205687142        -41.56288758972394        420.5339569065318         
30910.55379368009         30910.55422231877         -15.39824666807357        -37.91131381342974        419.2471127589224         
30910.55485396640         30910.55528260508         -10.81134445287142        -34.42438647988801        418.1229732954362         
30910.55552236108         30910.55595099975         -7.893074511569593        -32.28891951762880        417.5141608899639         
30910.55646823671         30910.55689687539         -3.740508065541577        -29.32006090140963        416.7992408188056         
30910.55747639042         30910.55790502909         0.6999184399266631        -26.18848244713668        416.2390019204913         
30910.55852811803         30910.55895675670         5.329778818553040         -22.91338567392787        415.8842425905987         
30910.55958255754         30910.56001119621         9.949330477362867         -19.57420137266478        415.7627745038353         
30910.56064037904         30910.56106901771         14.54014606827916         -16.11801051559249        415.8654564136496         
30910.56169794637         30910.56212658504         19.06300335007893         -12.50201181510929        416.1724994350507         
30910.56246680552         30910.56289544420         22.29427991977732         -9.738504211279645        416.5079199643542         
30910.56348006608         30910.56390870476         26.45783126337887         -5.876015320318194        417.0691923508739         
30910.56453437237         30910.56496301104         30.64469998190728         -1.527319381028417        417.7625676747139         
30910.56559016715         30910.56601880583         34.64753656498964         3.243393343693208         418.5264803905875         
30910.56664887836         30910.56707751704         38.41916382594096         8.532080505130606         419.3175872909769         
30910.56770802925         30910.56813666792         41.88682495020702         14.41728638878752         420.0894239477293         
30910.56876684281         30910.56919548149         44.97274387177538         20.97323258457331         420.7989113496988         
30910.56904510374         30910.56947374242         45.70994967734961         22.81490403567732         420.9701409397167         
30910.56931784052         30910.56974647920         46.39961487535543         24.66896264186282         421.1305948420122         
30910.56941124996         30910.56983988864         46.62803739829395         25.31511293610760         421.1837655677937         
30910.56956690050         30910.56999553918         46.99957475639918         26.40442823102947         421.2702521165857         
30910.56979837876         30910.57022701744         47.53052526303746         28.05345190283767         421.3937982436828         
30910.57028919907         30910.57071783775         48.56676313094767         31.66298258741175         421.6343951760846         
30910.57092473271         30910.57135337139         49.71483268218619         36.55443553886743         421.8991089842557         
30910.57164743365         30910.57207607233         50.73215133206248         42.38279991107628         422.1300567064418         
30910.57251485280         30910.57294349148         51.51550505611384         49.66754584432943         422.3012042742057         
30910.57354431655         30910.57397295523         51.78873523475641         58.53045946854267         422.3465113797420         
30910.57460218958         30910.57503082825         51.31378894930253         67.59742309018175         422.2122436484060         
30910.57565774520         30910.57608638388         50.10398287999336         76.30729568736365         421.9017856221080         
30910.57635569441         30910.57678433308         48.93074158850375         81.76675430174959         421.6067377741138         
30910.57727177954         30910.57770041822         46.98698032988944         88.48870224798405         421.1233101823282         
30910.57831548643         30910.57874412510         44.28556309284573         95.48795903931679         420.4616087541008         
30910.57937495156         30910.57980359023         41.10048644997724         101.8838654389373         419.7019194027171         
30910.58042948452         30910.58085812320         37.57039889938098         107.5978099972866         418.8970726519719         
30910.58149052549         30910.58191916417         33.72849949311887         112.7726245791954         418.0815974204397         
